,Unnamed: 0,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1212,1230,517441890631696384,1412202734000,2014-10-02,04:02:14,India Standard Time,1875954601,arakhthanda,Andy Lai,,Being a #college #student is hard enough. Why add more #stress to #students? @HuffPostBlog  http://huff.to/YyARzN ,['huffpostblog'],['http://huff.to/YyARzN'],[],0,0,0,"['#college', '#student', '#stress', '#students']",[],https://twitter.com/Arakhthanda/status/517441890631696384,False,,0,,,,,,,"[{'user_id': '1875954601', 'username': 'Arakhthanda'}, {'user_id': '860478393040736256', 'username': 'HuffPostBlog'}]",
1213,1231,518248195097624576,1412394972000,2014-10-04,09:26:12,India Standard Time,116898184,chichiaf,Chi Chi,,.im on my balcony f#@$!& up.school will do that to you.sheesh.I just need a moment #Doctorate #student #stress #stressrelief #ineedthis,[],[],[],0,0,0,"['#doctorate', '#student', '#stress', '#stressrelief', '#ineedthis']",[],https://twitter.com/ChiChiAF/status/518248195097624576,False,,0,,,,,,,"[{'user_id': '116898184', 'username': 'ChiChiAF'}]",
1214,1232,519141487918202880,1412607950000,2014-10-06,20:35:50,India Standard Time,146883185,kisekisiti,KisekiSITI,,My dear friend very stresszzz... @shannalanala help him if you can~ 😅😂 #student #exam #stress…  http://instagram.com/p/t0MFKiHHo6/ ,['shannalanala'],['http://instagram.com/p/t0MFKiHHo6/'],[],0,0,0,"['#student', '#exam', '#stress']",[],https://twitter.com/kisekiSITI/status/519141487918202880,False,,0,,,,,,,"[{'user_id': '146883185', 'username': 'kisekiSITI'}, {'user_id': '158023395', 'username': 'Shannalanala'}]",
1215,1233,519341357060853760,1412655603000,2014-10-07,09:50:03,India Standard Time,763872204,jaariefaa,زاريفا,,"Kau bila nk siap ekk??!  please,, #ohhtaksabaqnyanaksiapakaun #akaun #student #stress #akaunworks…  http://instagram.com/p/t1m0g4QBKd/ ",[],['http://instagram.com/p/t1m0g4QBKd/'],[],0,0,1,"['#ohhtaksabaqnyanaksiapakaun', '#akaun', '#student', '#stress', '#akaunworks']",[],https://twitter.com/jaariefaa/status/519341357060853760,False,,0,,,,,,,"[{'user_id': '763872204', 'username': 'jaariefaa'}]",
1216,1234,519586641313153025,1412714083000,2014-10-08,02:04:43,India Standard Time,61843113,greggygaga,greg. 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,Don't think I've ever felt so stressed in all my life! 😭🔥😪 #stress #stressed #student #whatislife…  http://instagram.com/p/t3WgzBtaEY/ ,[],['http://instagram.com/p/t3WgzBtaEY/'],[],0,0,0,"['#stress', '#stressed', '#student', '#whatislife']",[],https://twitter.com/GreggyGaGa/status/519586641313153025,False,,0,,,,,,,"[{'user_id': '61843113', 'username': 'GreggyGaGa'}]",
1217,1235,519816616465670144,1412768913000,2014-10-08,17:18:33,India Standard Time,276962650,adrisaster,Bank,,But first . . . lemme take a selfie. #exam #student #HARD #Stress #wtf  http://instagram.com/p/t4_GAni-ks/ ,[],['http://instagram.com/p/t4_GAni-ks/'],[],0,0,0,"['#exam', '#student', '#hard', '#stress', '#wtf']",[],https://twitter.com/adrisaster/status/519816616465670144,False,,0,,,,,,,"[{'user_id': '276962650', 'username': 'adrisaster'}]",
1218,1236,519883849950441472,1412784943000,2014-10-08,21:45:43,India Standard Time,54185235,holistic_list,therapistmarket.com,,#Acupuncture study hopes to reduce #student #stress - The State Press  http://ow.ly/3sh5q3   http://fb.me/6MCL3Rc4W ,[],"['http://ow.ly/3sh5q3', 'http://fb.me/6MCL3Rc4W']",[],0,0,0,"['#acupuncture', '#student', '#stress']",[],https://twitter.com/holistic_list/status/519883849950441472,False,,0,,,,,,,"[{'user_id': '54185235', 'username': 'holistic_list'}]",
1219,1237,520014080078540800,1412815992000,2014-10-09,06:23:12,India Standard Time,111547680,sir_eijal,S.O,,How you 'REALLY' spent your time #student #stress #science #roadtosuccess #timemanagement #EnjoyLife…  http://instagram.com/p/t6Y49EGxOU/ ,[],['http://instagram.com/p/t6Y49EGxOU/'],[],0,0,0,"['#student', '#stress', '#science', '#roadtosuccess', '#timemanagement', '#enjoylife']",[],https://twitter.com/Sir_Eijal/status/520014080078540800,False,,0,,,,,,,"[{'user_id': '111547680', 'username': 'Sir_Eijal'}]",
1220,1238,520068677442338816,1412829009000,2014-10-09,10:00:09,India Standard Time,68660328,stephybree,Stephanie,,This is my #daily #struggle! 😩 too much #homework #collegelife #student #stress #alldayeveryday no…  http://instagram.com/p/t6xt6YrY16/ ,[],['http://instagram.com/p/t6xt6YrY16/'],[],0,0,0,"['#daily', '#struggle', '#homework', '#collegelife', '#student', '#stress', '#alldayeveryday']",[],https://twitter.com/StephyBree/status/520068677442338816,False,,0,,,,,,,"[{'user_id': '68660328', 'username': 'StephyBree'}]",
1221,1239,520550274289901568,1412943831000,2014-10-10,17:53:51,India Standard Time,590233352,arniepopz,*.◦★Kay West*.◦★,,This is what my Fridays look like #LifeOfAStudent #student #exams #studying #stress @ Home NewDawn Park  http://instagram.com/p/t-MuQbgy_j/ ,[],['http://instagram.com/p/t-MuQbgy_j/'],[],0,0,0,"['#lifeofastudent', '#student', '#exams', '#studying', '#stress']",[],https://twitter.com/Arniepopz/status/520550274289901568,False,,0,,,,,,,"[{'user_id': '590233352', 'username': 'Arniepopz'}]",
