,Unnamed: 0,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1313,1331,547579117609439232,1419388009000,2014-12-24,07:56:49,India Standard Time,147818010,jinlove015,宇佐実花,,姊姊你快回來吧 一個人上課好孤單好無聊哦😭😭 b1750831  #study #student #university #lonely #boring #squaready #24th…  http://instagram.com/p/w-QBIWNxEC/ ,[],['http://instagram.com/p/w-QBIWNxEC/'],[],0,0,0,"['#study', '#student', '#university', '#lonely', '#boring', '#squaready', '#24th']",[],https://twitter.com/jinlove015/status/547579117609439232,False,,0,,,,,,,"[{'user_id': '147818010', 'username': 'jinlove015'}]",
1314,1332,549159349869113344,1419764766000,2014-12-28,16:36:06,India Standard Time,543996790,n_fieda,fiedazmi,,I'm here.. to study...? Maybe. #fdshinsta #food #memory #student #sunwaypiramid #happy #stress…  http://instagram.com/p/xJen8fgojF/ ,[],['http://instagram.com/p/xJen8fgojF/'],[],0,0,0,"['#fdshinsta', '#food', '#memory', '#student', '#sunwaypiramid', '#happy', '#stress']",[],https://twitter.com/n_fieda/status/549159349869113344,False,,0,,,,,,,"[{'user_id': '543996790', 'username': 'n_fieda'}]",
1315,1333,549295600781778944,1419797251000,2014-12-29,01:37:31,India Standard Time,2276848391,emirrdeniz,Emir ben Deniz,,#shot #shot #shot #bomonti 😍 #student #house #final #week #stress #relief #efforts #exam #exam #exam…  http://instagram.com/p/xKclXSIlf8/ ,[],['http://instagram.com/p/xKclXSIlf8/'],[],0,0,0,"['#shot', '#shot', '#shot', '#bomonti', '#student', '#house', '#final', '#week', '#stress', '#relief', '#efforts', '#exam', '#exam', '#exam']",[],https://twitter.com/EmirrDeniz/status/549295600781778944,False,,0,,,,,,,"[{'user_id': '2276848391', 'username': 'EmirrDeniz'}]",
1316,1334,549806419068076033,1419919039000,2014-12-30,11:27:19,India Standard Time,1586710164,lainyswanson,#Hellomynameis Lainy,,#skin #outbreak #stress #spots #student #problems #badtimes,[],[],[],0,0,0,"['#skin', '#outbreak', '#stress', '#spots', '#student', '#problems', '#badtimes']",[],https://twitter.com/LainySwanson/status/549806419068076033,False,,0,,,,,,,"[{'user_id': '1586710164', 'username': 'LainySwanson'}]",
1317,1335,549961035088936960,1419955903000,2014-12-30,21:41:43,India Standard Time,632501457,i__ilie,Ioana Ilie,,Finally; All MINE!! #babetterothschild #psychophysiology #trauma #healing #signedcopy #student 💫  pic.twitter.com/p6yrdzuVU4,[],[],['https://pbs.twimg.com/media/B6Hao6JIMAAjTpz.jpg'],2,0,2,"['#babetterothschild', '#psychophysiology', '#trauma', '#healing', '#signedcopy', '#student']",[],https://twitter.com/I__Ilie/status/549961035088936960,False,,0,,,,,,,"[{'user_id': '632501457', 'username': 'I__Ilie'}]",
1318,1336,550641323439849472,1420118096000,2015-01-01,18:44:56,India Standard Time,2787591523,study_intnl,Study International,,Make sure you #study #smart in 2015 with our 5 tips to avoid #stress as a #student  http://bit.ly/1Hi2YEN  @thestudentroom @guardian,"['thestudentroom', 'guardian']",['http://bit.ly/1Hi2YEN'],[],0,0,0,"['#study', '#smart', '#stress', '#student']",[],https://twitter.com/Study_INTNL/status/550641323439849472,False,,0,,,,,,,"[{'user_id': '2787591523', 'username': 'Study_INTNL'}, {'user_id': '16805805', 'username': 'thestudentroom'}, {'user_id': '87818409', 'username': 'guardian'}]",
1319,1337,551669294657191937,1420363184000,2015-01-04,14:49:44,India Standard Time,381583796,emee_l,Lambert Emeline,,Le premier cap est passé: La fin des fêtes! Places au cap numéro 2: examens #nursing #student #exams #stress,[],[],[],0,0,0,"['#nursing', '#student', '#exams', '#stress']",[],https://twitter.com/Emee_L/status/551669294657191937,False,,0,,,,,,,"[{'user_id': '381583796', 'username': 'Emee_L'}]",
1320,1338,551765880414420992,1420386211000,2015-01-04,21:13:31,India Standard Time,282769257,gabriellaburman,Gabriella Burman,,After two wk break how do u get your #student w #disability back into #school #routine? Or did #therapy never stop?,[],[],[],0,0,0,"['#student', '#disability', '#school', '#routine', '#therapy']",[],https://twitter.com/GabriellaBurman/status/551765880414420992,False,,0,,,,,,,"[{'user_id': '282769257', 'username': 'GabriellaBurman'}]",
1321,1339,551810802228137984,1420396922000,2015-01-05,00:12:02,India Standard Time,1265212897,ummuhndemir,Ümmühan Demir,,#Student #work #hard #lonely #day #smiles #mutlu #siyah #beyaz 😊😊  http://instagram.com/p/xcUXXanZfz/ ,[],['http://instagram.com/p/xcUXXanZfz/'],[],0,0,0,"['#student', '#work', '#hard', '#lonely', '#day', '#smiles', '#mutlu', '#siyah', '#beyaz']",[],https://twitter.com/ummuhndemir/status/551810802228137984,False,,0,,,,,,,"[{'user_id': '1265212897', 'username': 'ummuhndemir'}]",
1322,1341,552513288152825858,1420564407000,2015-01-06,22:43:27,India Standard Time,550135928,acgrundy,Andrew Grundy,,'Online counselling: It is getting easier for students to seek help'  http://www.independent.co.uk/student/student-life/online-counselling-it-is-getting-easier-for-students-to-seek-help-9958702.html … via @Independent #student #MentalHealth #therapy,['independent'],['http://www.independent.co.uk/student/student-life/online-counselling-it-is-getting-easier-for-students-to-seek-help-9958702.html'],[],0,0,0,"['#student', '#mentalhealth', '#therapy']",[],https://twitter.com/acgrundy/status/552513288152825858,False,,0,,,,,,,"[{'user_id': '550135928', 'username': 'acgrundy'}, {'user_id': '16973333', 'username': 'Independent'}]",
1323,1342,552555683305234432,1420574515000,2015-01-07,01:31:55,India Standard Time,524252585,londonnightline,London Nightline,,How's it going? We're on the other end of the phone if you need us.  http://ow.ly/i/85lAB  #stress #student #heretohelp,[],['http://ow.ly/i/85lAB'],[],0,0,0,"['#stress', '#student', '#heretohelp']",[],https://twitter.com/LondonNightline/status/552555683305234432,False,,0,,,,,,,"[{'user_id': '524252585', 'username': 'LondonNightline'}]",
1324,1343,552790276344119297,1420630446000,2015-01-07,17:04:06,India Standard Time,758283072,innucentehm,Melisa Sanico Ü,,Paselfie lang 󾌩󾌳󾌴 Good Evening 󾌸󾌸  #atm #school #student #stress #eyebags  http://fb.me/1YV1Asekl ,[],['http://fb.me/1YV1Asekl'],[],0,0,0,"['#atm', '#school', '#student', '#stress', '#eyebags']",[],https://twitter.com/innucentEhm/status/552790276344119297,False,,0,,,,,,,"[{'user_id': '758283072', 'username': 'innucentEhm'}]",
1325,1344,552903189457285121,1420657367000,2015-01-08,00:32:47,India Standard Time,454617022,eczematales,Selina,,10 Hypnotherapy sessions per person in #peterborough area free! DM if interestd! #stress #work #relationships #weightloss #phobia #student,[],[],[],0,0,1,"['#peterborough', '#stress', '#work', '#relationships', '#weightloss', '#phobia', '#student']",[],https://twitter.com/EczemaTales/status/552903189457285121,False,,0,,,,,,,"[{'user_id': '454617022', 'username': 'EczemaTales'}]",
