,Unnamed: 0,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
3231,3771,1074076765809713152,1544914831000,2018-12-16,04:30:31,India Standard Time,987113604880072705,my_edu_guru,MY Education Guru,,"Whether you or your #student are experiencing stress, anxiety, learning differences, or related symptoms, #Neurofeedback can help. Reach out to us today at MY Neurofeedback Guru to schedule your first transformative neurofeedback session.  http://ow.ly/Hiw030mZDuT  #stress #anxiety pic.twitter.com/lTcZ450TWd",[],['http://ow.ly/Hiw030mZDuT'],['https://pbs.twimg.com/media/DufjIFBW4AECMms.jpg'],0,0,0,"['#student', '#neurofeedback', '#stress', '#anxiety']",[],https://twitter.com/MY_Edu_Guru/status/1074076765809713152,False,,0,,,,,,,"[{'user_id': '987113604880072705', 'username': 'MY_Edu_Guru'}]",
3232,3772,1074348755422449666,1544979678000,2018-12-16,22:31:18,India Standard Time,870747809783349248,terapivakt1,Terapivakten,,"Er du en #student som opplever høyt #stress inn mot julen og #eksamen eller #tentamen? Mange sliter med å konsentrere seg fordi #stressnivået forstyrrer #konsentrasjon! Om du kjenner deg igjen i dette, så vil du få utbytte av å lese denne... https://terapivakten.no/2018/03/23/studiemestring-og-livskvalitet/ …",[],['https://terapivakten.no/2018/03/23/studiemestring-og-livskvalitet/'],[],0,0,0,"['#student', '#stress', '#eksamen', '#tentamen', '#stressnivået', '#konsentrasjon']",[],https://twitter.com/Terapivakt1/status/1074348755422449666,False,,0,,,,,,,"[{'user_id': '870747809783349248', 'username': 'Terapivakt1'}]",
3233,3773,1074845635763937280,1545098143000,2018-12-18,07:25:43,India Standard Time,856828320,anne_waldron_,Anne Waldron,,A good visual aid for mitigating #stress. 🌿 Thank you @Haypsych. ☀ #LifeLessons #student #parenting @goodnewsnetwork @BBCWorld @Reuters @EstherThePig pic.twitter.com/BJiVEfgQXI,"['haypsych', 'goodnewsnetwork', 'bbcworld', 'reuters', 'estherthepig']",[],['https://pbs.twimg.com/media/DuqeNacXcAA1nRU.jpg'],1,1,0,"['#stress', '#lifelessons', '#student', '#parenting']",[],https://twitter.com/Anne_Waldron_/status/1074845635763937280,False,,0,,,,,,,"[{'user_id': '856828320', 'username': 'Anne_Waldron_'}, {'user_id': '81326465', 'username': 'Haypsych'}, {'user_id': '22025046', 'username': 'goodnewsnetwork'}, {'user_id': '742143', 'username': 'BBCWorld'}, {'user_id': '1652541', 'username': 'Reuters'}, {'user_id': '2252642910', 'username': 'EstherThePig'}]",
3234,3775,1075075780282003461,1545153014000,2018-12-18,22:40:14,India Standard Time,959842291551752192,afangirlreviews,Mek is taking the NEWTs a little late than rest 💛,,"You are gonna be okay Yes, you are Things are difficult now But they won’t be always  The sun is near the horizon You just need to hold on Once the light fills the sky The darkness will be gone  #Mentalhealth #itsokay #youaregonnabeokay #student #stress #anxiety #justholdon",[],[],[],0,0,0,"['#mentalhealth', '#itsokay', '#youaregonnabeokay', '#student', '#stress', '#anxiety', '#justholdon']",[],https://twitter.com/afangirlreviews/status/1075075780282003461,False,,0,,,,,,,"[{'user_id': '959842291551752192', 'username': 'afangirlreviews'}]",
3235,3776,1075493461040672768,1545252597000,2018-12-20,02:19:57,India Standard Time,801875230473981953,themockingbee,Abby,,"Gotta love the wind down of stress after you finish exams, always a fun time. #stress #university #collegelife #student",[],[],[],0,0,1,"['#stress', '#university', '#collegelife', '#student']",[],https://twitter.com/themockingbee/status/1075493461040672768,False,,0,,,,,,,"[{'user_id': '801875230473981953', 'username': 'themockingbee'}]",
3236,3777,1075514882596970502,1545257704000,2018-12-20,03:45:04,India Standard Time,436824261,raja_ilya7,raja ilya,,"Rasa nikmat coffee @richiamocoffee Kini Di Mana Mana, Walaupun u guys do hujung SINTOK ,Kedah hingga ke MELAKA . #coffee #richiamocoffeebyrajailya #student #work #stress #richiamo  https://www.instagram.com/p/Brlc-SvlUva/?utm_source=ig_twitter_share&igshid=z8gcozo2hgau …",['richiamocoffee'],['https://www.instagram.com/p/Brlc-SvlUva/?utm_source=ig_twitter_share&igshid=z8gcozo2hgau'],[],0,0,0,"['#coffee', '#richiamocoffeebyrajailya', '#student', '#work', '#stress', '#richiamo']",[],https://twitter.com/raja_ilya7/status/1075514882596970502,False,,0,,,,,,,"[{'user_id': '436824261', 'username': 'raja_ilya7'}, {'user_id': '4765734750', 'username': 'richiamocoffee'}]",
3237,3779,1076882603733647361,1545583794000,2018-12-23,22:19:54,India Standard Time,2887106250,imzx07,ZAKARIYA PATEL,,Follow for more @imzx07 #usmle #or #study #medico #intern #medstudentlife #student #mbbs #icu #trauma #scrubs #er #beauty #scientissimum #rural #plasticsurgery #nurselife…  https://www.instagram.com/p/BrvK_vkBlZY/?utm_source=ig_twitter_share&igshid=43x6mycvj1xn …,['imzx07'],['https://www.instagram.com/p/BrvK_vkBlZY/?utm_source=ig_twitter_share&igshid=43x6mycvj1xn'],[],0,0,0,"['#usmle', '#or', '#study', '#medico', '#intern', '#medstudentlife', '#student', '#mbbs', '#icu', '#trauma', '#scrubs', '#er', '#beauty', '#scientissimum', '#rural', '#plasticsurgery', '#nurselife']",[],https://twitter.com/imzx07/status/1076882603733647361,False,,0,,,,,,,"[{'user_id': '2887106250', 'username': 'imzx07'}]",
3238,3780,1078221238177329152,1545902950000,2018-12-27,14:59:10,India Standard Time,84294482,webduniatelugu,Webdunia Telugu,,#Class9 పోలీస్ ఇన్‌స్పెక్టర్ కుమార్తె.. అయినా నలుగురి చేతిలో నలిగిపోయింది.. #student #minorgirl #Gurugram #survivor #trauma  https://goo.gl/w2pgXt  pic.twitter.com/xijfbFQbmc,[],['https://goo.gl/w2pgXt'],['https://pbs.twimg.com/media/DvacfgUVYAACjkf.jpg'],0,0,0,"['#class9', '#student', '#minorgirl', '#gurugram', '#survivor', '#trauma']",[],https://twitter.com/WebduniaTelugu/status/1078221238177329152,False,,0,,,,,,,"[{'user_id': '84294482', 'username': 'WebduniaTelugu'}]",
3239,3781,1078716476176109573,1546021024000,2018-12-28,23:47:04,India Standard Time,1029445800647163904,raisealegend,Ray FitzGerald,,Does your child struggle with tests? This may be why  https://www.raisealegend.com/test-taking-anxiety-symptoms/ … #anxiety #stress #student #students #school #testing #standardizedtest #SAT #FSA #parenting #parents #parenthood #parentingtips #childhood #kids #raisingkids #grades #reportcard,[],['https://www.raisealegend.com/test-taking-anxiety-symptoms/'],[],0,0,0,"['#anxiety', '#stress', '#student', '#students', '#school', '#testing', '#standardizedtest', '#sat', '#fsa', '#parenting', '#parents', '#parenthood', '#parentingtips', '#childhood', '#kids', '#raisingkids', '#grades', '#reportcard']",[],https://twitter.com/raisealegend/status/1078716476176109573,False,,0,,,,,,,"[{'user_id': '1029445800647163904', 'username': 'raisealegend'}]",
3240,3783,1079280802343510016,1546155570000,2018-12-30,13:09:30,India Standard Time,3163641920,jessaadaaa,bbygrl,,This Would Be a Great Welcome to the New Year 2k19😩 #student #school #stress #help pic.twitter.com/jGa8gg5uvn,[],[],['https://pbs.twimg.com/media/DvpgKU2UwAAOjxS.jpg'],0,0,0,"['#student', '#school', '#stress', '#help']",[],https://twitter.com/jessaadaaa/status/1079280802343510016,False,,0,,,,,,,"[{'user_id': '3163641920', 'username': 'jessaadaaa'}]",
3241,3784,1079450533923045377,1546196037000,2018-12-31,00:23:57,India Standard Time,3660631752,decacollegepark,TWCP DECA,,#arttherapy #stress #destress #highschool #teenstress #teens #art #therapy #student  pic.twitter.com/raAYGoQ242,[],[],['https://pbs.twimg.com/media/Dvr6iXSU0AA0_al.jpg'],1,1,1,"['#arttherapy', '#stress', '#destress', '#highschool', '#teenstress', '#teens', '#art', '#therapy', '#student']",[],https://twitter.com/DECACollegePark/status/1079450533923045377,False,,0,,,,,,,"[{'user_id': '3660631752', 'username': 'DECACollegePark'}]",
3242,3785,1079450680119775232,1546196072000,2018-12-31,00:24:32,India Standard Time,3660631752,decacollegepark,TWCP DECA,,#arttherapy #stress #destress #highschool #teenstress #teens #art #therapy #student #Veterans #ptsd pic.twitter.com/pT6Yg7AtuV,[],[],['https://pbs.twimg.com/media/Dvr6q68VYAAsUzT.jpg'],1,1,1,"['#arttherapy', '#stress', '#destress', '#highschool', '#teenstress', '#teens', '#art', '#therapy', '#student', '#veterans', '#ptsd']",[],https://twitter.com/DECACollegePark/status/1079450680119775232,False,,0,,,,,,,"[{'user_id': '3660631752', 'username': 'DECACollegePark'}]",
3243,3786,1079864630950981633,1546294765000,2019-01-01,03:49:25,India Standard Time,3660631752,decacollegepark,TWCP DECA,,Creative Arts Therapies! Give them a try to alleviate stress! #arttherapy #stress #destress #highschool #teenstress #teens #art #therapy #student #creativeartstherapy #drawing #musictherapy #painting pic.twitter.com/BQli4zuMmG,[],[],['https://pbs.twimg.com/media/DvxzJ8IVsAAoVX6.jpg'],2,1,1,"['#arttherapy', '#stress', '#destress', '#highschool', '#teenstress', '#teens', '#art', '#therapy', '#student', '#creativeartstherapy', '#drawing', '#musictherapy', '#painting']",[],https://twitter.com/DECACollegePark/status/1079864630950981633,False,,0,,,,,,,"[{'user_id': '3660631752', 'username': 'DECACollegePark'}]",
3244,3787,1080138919524487169,1546360161000,2019-01-01,21:59:21,India Standard Time,26712890,mylaxman,laxman,,"Nothing is more important to a #student than a focused mind. With AVE sessions specifically designed for college students, the Laxman mental system helps improve #academic performance; reducing #stress, boosting memory & supporting #concentration.  http://www.mylaxman.com  pic.twitter.com/3DpQsRBFM1",[],['http://www.mylaxman.com'],['https://pbs.twimg.com/media/Dv1sjkvUYAAiFfr.jpg'],0,0,0,"['#student', '#academic', '#stress', '#concentration']",[],https://twitter.com/mylaxman/status/1080138919524487169,False,,0,,,,,,,"[{'user_id': '26712890', 'username': 'mylaxman'}]",
3245,3789,1080160336215461889,1546365267000,2019-01-01,23:24:27,India Standard Time,3660631752,decacollegepark,TWCP DECA,,If any of you are not in a good mental state we highly encourage art therapy! Try one of the activities mentioned in this graphic #arttherapy #stress #destress #highschool #teenstress #teens #art #therapy #student #creativeartstherapy #drawing #musictherapy #painting #embraceart pic.twitter.com/BVi2LyDdrW,[],[],['https://pbs.twimg.com/media/Dv2AGUhVsAEy1Z7.jpg'],0,1,0,"['#arttherapy', '#stress', '#destress', '#highschool', '#teenstress', '#teens', '#art', '#therapy', '#student', '#creativeartstherapy', '#drawing', '#musictherapy', '#painting', '#embraceart']",[],https://twitter.com/DECACollegePark/status/1080160336215461889,False,,0,,,,,,,"[{'user_id': '3660631752', 'username': 'DECACollegePark'}]",
3246,3790,1080408302587138048,1546424387000,2019-01-02,15:49:47,India Standard Time,258419286,sarahellen1307,Sarah-Ellen Toomey,,Trust me to get the beginnings of an illness the day before the exams start....😰 #maturestudent #nightschool #degreeyear #student #exams #stress #fml,[],[],[],0,0,0,"['#maturestudent', '#nightschool', '#degreeyear', '#student', '#exams', '#stress', '#fml']",[],https://twitter.com/SarahEllen1307/status/1080408302587138048,False,,0,,,,,,,"[{'user_id': '258419286', 'username': 'SarahEllen1307'}]",
3247,3791,1080487041572499456,1546443159000,2019-01-02,21:02:39,India Standard Time,3272837167,orchauk,ORCHA,,"Just finalising the video we've done with @LMALiverpool, discussing how they use  http://lma.orcha.co.uk  and #apps to support #student #wellbeing - it's looking great! #mentalhealth #relaxation #stress #sleep just some of the examples 👏👏👏 #mhealth",[],['http://lma.orcha.co.uk'],[],0,5,6,"['#apps', '#student', '#wellbeing', '#mentalhealth', '#relaxation', '#stress', '#sleep', '#mhealth']",[],https://twitter.com/OrchaUK/status/1080487041572499456,False,,0,,,,,,,"[{'user_id': '3272837167', 'username': 'OrchaUK'}]",
3248,3792,1080784355935617024,1546514045000,2019-01-03,16:44:05,India Standard Time,1585436514,assignmentsah,studentsassignment,,This is #one of the #major #issue that need to be consider by the #parents. often it happens that #student fear their #homework and we should be helpful to them. #studentsassignmenthelp #childs #overcome #stress #stressmanagement  https://bit.ly/2TnLO3T  pic.twitter.com/Lob5M5B2bk,[],['https://bit.ly/2TnLO3T'],['https://pbs.twimg.com/media/Dv-3ENlUUAInr5V.jpg'],0,0,0,"['#one', '#major', '#issue', '#parents', '#student', '#homework', '#studentsassignmenthelp', '#childs', '#overcome', '#stress', '#stressmanagement']",[],https://twitter.com/AssignmentSAH/status/1080784355935617024,False,,0,,,,,,,"[{'user_id': '1585436514', 'username': 'AssignmentSAH'}]",
3249,3793,1080978711439163393,1546560383000,2019-01-04,05:36:23,India Standard Time,921553961156562944,dynamicbodhi,Dynamic Bodhi,,We offer #discounts for your #stress  Contact us for more info! #military #militaryappreciation #publicservice #publicservant #student #lawenforcement #leo #collegestudent #scadsavannah…  https://www.instagram.com/p/BsMR9PHnD0i/?utm_source=ig_twitter_share&igshid=1izd2npvvbbk0 …,[],['https://www.instagram.com/p/BsMR9PHnD0i/?utm_source=ig_twitter_share&igshid=1izd2npvvbbk0'],[],0,0,0,"['#discounts', '#stress', '#military', '#militaryappreciation', '#publicservice', '#publicservant', '#student', '#lawenforcement', '#leo', '#collegestudent', '#scadsavannah']",[],https://twitter.com/DynamicBodhi/status/1080978711439163393,False,,0,,,,,,,"[{'user_id': '921553961156562944', 'username': 'DynamicBodhi'}]",
3250,3795,1081555665565302787,1546697939000,2019-01-05,19:48:59,India Standard Time,1041785871870177281,anxiousextro,Anxious Extrovert,,Amen to that😴 #weekend #anxiety #student #stress #tired #memes #memesdaily #memetherapy #weekendmeme #rest  https://www.instagram.com/p/BsQYbhhgwAi/?utm_source=ig_twitter_share&igshid=19ri8557tqso7 …,[],['https://www.instagram.com/p/BsQYbhhgwAi/?utm_source=ig_twitter_share&igshid=19ri8557tqso7'],[],0,0,0,"['#weekend', '#anxiety', '#student', '#stress', '#tired', '#memes', '#memesdaily', '#memetherapy', '#weekendmeme', '#rest']",[],https://twitter.com/AnxiousExtro/status/1081555665565302787,False,,0,,,,,,,"[{'user_id': '1041785871870177281', 'username': 'AnxiousExtro'}]",
3251,3796,1081588140727504897,1546705682000,2019-01-05,21:58:02,India Standard Time,2822316950,schooldepotcouk,SchoolDepot,,#GordonTurnbull  http://schooldepot.co.uk/B/9780552158398  Trauma Book 9780552158398 #Trauma #Trauma_book #student #review pic.twitter.com/PgnTqMXFLF,[],['http://schooldepot.co.uk/B/9780552158398'],['https://pbs.twimg.com/media/DwKSrrMXcAAd574.jpg'],0,0,0,"['#gordonturnbull', '#trauma', '#trauma_book', '#student', '#review']",[],https://twitter.com/SchoolDepotCoUk/status/1081588140727504897,False,,0,,,,,,,"[{'user_id': '2822316950', 'username': 'SchoolDepotCoUk'}]",
3252,3797,1081708185092792321,1546734303000,2019-01-06,05:55:03,India Standard Time,2891500276,vowtoimprove,Vow to improve,,"Probably the most honest calendar you will own, check it out at @anchorquest mobile app #anxiety #anger #stress #backpain #heartbreak #student #suicide #suicidal #travel #help #lgbt #sad…  https://www.instagram.com/p/BsRdyB0nyHR/?utm_source=ig_twitter_share&igshid=z7hz53kx5ji1 …",['anchorquest'],['https://www.instagram.com/p/BsRdyB0nyHR/?utm_source=ig_twitter_share&igshid=z7hz53kx5ji1'],[],0,0,0,"['#anxiety', '#anger', '#stress', '#backpain', '#heartbreak', '#student', '#suicide', '#suicidal', '#travel', '#help', '#lgbt', '#sad']",[],https://twitter.com/vowtoimprove/status/1081708185092792321,False,,0,,,,,,,"[{'user_id': '2891500276', 'username': 'vowtoimprove'}, {'user_id': '1005413218553073665', 'username': 'AnchorQuest'}]",
