,Unnamed: 0,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
3331,3885,1095674162901700608,1550064051000,2019-02-13,18:50:51,India Standard Time,263696269,talktosup,supriya agarwal@bodymindheal,,Exam and stress  https://bodymindheal.wordpress.com/2019/02/13/how-to-manage-stress-during-exams/ … #exam #examstress #examstressrelief #stress #stressrelief #student #cbse #beatstress…  https://www.instagram.com/p/Bt0syGzHvES/?utm_source=ig_twitter_share&igshid=1cb4nbh5p1o5n …,[],"['https://bodymindheal.wordpress.com/2019/02/13/how-to-manage-stress-during-exams/', 'https://www.instagram.com/p/Bt0syGzHvES/?utm_source=ig_twitter_share&igshid=1cb4nbh5p1o5n']",[],0,0,0,"['#exam', '#examstress', '#examstressrelief', '#stress', '#stressrelief', '#student', '#cbse', '#beatstress']",[],https://twitter.com/talktosup/status/1095674162901700608,False,,0,,,,,,,"[{'user_id': '263696269', 'username': 'talktosup'}]",
3332,3886,1095675204745932801,1550064300000,2019-02-13,18:55:00,India Standard Time,263696269,talktosup,supriya agarwal@bodymindheal,,Exam and stress  https://bodymindheal.wordpress.com/2019/02/13/how-to-manage-stress-during-exams/ … #exam #examstress #examstressrelief #stress #stressrelief #student #cbse #beatstress…  https://www.instagram.com/p/Bt0tQPUnOTz/?utm_source=ig_twitter_share&igshid=101g2xe5ljm25 …,[],"['https://bodymindheal.wordpress.com/2019/02/13/how-to-manage-stress-during-exams/', 'https://www.instagram.com/p/Bt0tQPUnOTz/?utm_source=ig_twitter_share&igshid=101g2xe5ljm25']",[],0,0,0,"['#exam', '#examstress', '#examstressrelief', '#stress', '#stressrelief', '#student', '#cbse', '#beatstress']",[],https://twitter.com/talktosup/status/1095675204745932801,False,,0,,,,,,,"[{'user_id': '263696269', 'username': 'talktosup'}]",
3333,3887,1096028441936347137,1550148518000,2019-02-14,18:18:38,India Standard Time,1037080343495565312,ejiwayofficial,Ejiway,,HERE  are the Tips to develop your pronunciation skills.  #tips #pronounce #skills #student #teacher #college #listen #strategy #stress #practice #admission #speaking #ejiway  https://bit.ly/2BLljPN  pic.twitter.com/cF2GCE10EL,[],['https://bit.ly/2BLljPN'],['https://pbs.twimg.com/media/DzXgB-hX0AATV6r.jpg'],0,0,0,"['#tips', '#pronounce', '#skills', '#student', '#teacher', '#college', '#listen', '#strategy', '#stress', '#practice', '#admission', '#speaking', '#ejiway']",[],https://twitter.com/ejiwayofficial/status/1096028441936347137,False,,0,,,,,,,"[{'user_id': '1037080343495565312', 'username': 'ejiwayofficial'}]",
3334,3888,1096039362783961088,1550151122000,2019-02-14,19:02:02,India Standard Time,1291661719,littlerhirhi_,HellToReality. ✌,,Regularly stressed but well dressed. 😎 - - - #Outfit #Student #University #Hello #Stress #Mentalhealth #Anxiety #Depression #Worcester #February #Thursday #Mirror #Selfie #Makeup #Nosering…  https://www.instagram.com/p/Bt3S2vQnW-T/?utm_source=ig_twitter_share&igshid=68hwyhaxcdp0 …,[],['https://www.instagram.com/p/Bt3S2vQnW-T/?utm_source=ig_twitter_share&igshid=68hwyhaxcdp0'],[],0,0,1,"['#outfit', '#student', '#university', '#hello', '#stress', '#mentalhealth', '#anxiety', '#depression', '#worcester', '#february', '#thursday', '#mirror', '#selfie', '#makeup', '#nosering']",[],https://twitter.com/LittleRhiRhi_/status/1096039362783961088,False,,0,,,,,,,"[{'user_id': '1291661719', 'username': 'LittleRhiRhi_'}]",
3335,3889,1096439363997786113,1550246489000,2019-02-15,21:31:29,India Standard Time,2582517193,lettingsangels,Sales & Lettings Angels,,"Group of 7 and not yet found the #perfect place for the next academic year? Don't #stress!  We have this #fabulous, recently #refurbished, 7 bedroom, two bathroom #student house from the 1st July 2019.Located in the heart of #Cathays and only £310pp pcm! pic.twitter.com/ZAj7K27Xn0",[],[],['https://pbs.twimg.com/media/DzdVyftWwAIQxsf.jpg'],0,0,0,"['#perfect', '#stress', '#fabulous', '#refurbished', '#student', '#cathays']",[],https://twitter.com/LettingsAngels/status/1096439363997786113,False,,0,,,,,,,"[{'user_id': '2582517193', 'username': 'LettingsAngels'}]",
3336,3891,1096815248525410305,1550336107000,2019-02-16,22:25:07,India Standard Time,4851357279,azruralschools,ARSA,,#Strengthening the correlation between #student #stress levels and high-stakes #tests >> https://twitter.com/MindShiftKQED/status/1096559856016916480 …,[],['https://twitter.com/MindShiftKQED/status/1096559856016916480'],[],0,1,1,"['#strengthening', '#student', '#stress', '#tests']",[],https://twitter.com/AzRuralSchools/status/1096815248525410305,False,https://twitter.com/MindShiftKQED/status/1096559856016916480,0,,,,,,,"[{'user_id': '4851357279', 'username': 'AzRuralSchools'}]",
3337,3892,1097202071915450368,1550428333000,2019-02-18,00:02:13,India Standard Time,741207622498570240,psych_students1,psychology.students,,😂 #psychology #psychologist #psychologymajor #psychologystudent #postgrad #postgraduate #phd #phdstudent #therapy #therapist #research #researcher #finals #student #university #graduation #dobby #harrypotter #degree #graduate pic.twitter.com/tK1nCV2FDk,[],[],['https://pbs.twimg.com/media/DzoLdvYX0AAf_sf.jpg'],0,0,3,"['#psychology', '#psychologist', '#psychologymajor', '#psychologystudent', '#postgrad', '#postgraduate', '#phd', '#phdstudent', '#therapy', '#therapist', '#research', '#researcher', '#finals', '#student', '#university', '#graduation', '#dobby', '#harrypotter', '#degree', '#graduate']",[],https://twitter.com/psych_students1/status/1097202071915450368,False,,0,,,,,,,"[{'user_id': '741207622498570240', 'username': 'psych_students1'}]",
3338,3893,1097254539080552448,1550440842000,2019-02-18,03:30:42,India Standard Time,2891500276,vowtoimprove,Vow to improve,,Obsessed w “Mayhem” yet hijacked by “Con calma” & “Numa numa” 😳  Probably the most honest calendar ever @anchorquest mobile app   #anxiety #anger #stress #student #suicide #suicidal #help…  https://www.instagram.com/p/Bt_7c-IH0ru/?utm_source=ig_twitter_share&igshid=5jxx3tho62bl …,['anchorquest'],['https://www.instagram.com/p/Bt_7c-IH0ru/?utm_source=ig_twitter_share&igshid=5jxx3tho62bl'],[],0,0,0,"['#anxiety', '#anger', '#stress', '#student', '#suicide', '#suicidal', '#help']",[],https://twitter.com/vowtoimprove/status/1097254539080552448,False,,0,,,,,,,"[{'user_id': '2891500276', 'username': 'vowtoimprove'}, {'user_id': '1005413218553073665', 'username': 'AnchorQuest'}]",
3339,3894,1097254686896340992,1550440878000,2019-02-18,03:31:18,India Standard Time,2891500276,vowtoimprove,Vow to improve,,Obsessed w “Mayhem” yet hijacked by “Con calma” & “Numa numa” 😳  Probably the most honest calendar ever @anchorquest mobile app   #anxiety #anger #stress #student #suicide #suicidal #help…  https://www.instagram.com/p/Bt_7heuHY66/?utm_source=ig_twitter_share&igshid=wb6amzbz3jja …,['anchorquest'],['https://www.instagram.com/p/Bt_7heuHY66/?utm_source=ig_twitter_share&igshid=wb6amzbz3jja'],[],0,0,0,"['#anxiety', '#anger', '#stress', '#student', '#suicide', '#suicidal', '#help']",[],https://twitter.com/vowtoimprove/status/1097254686896340992,False,,0,,,,,,,"[{'user_id': '2891500276', 'username': 'vowtoimprove'}, {'user_id': '1005413218553073665', 'username': 'AnchorQuest'}]",
3340,3895,1097254975820902402,1550440946000,2019-02-18,03:32:26,India Standard Time,2891500276,vowtoimprove,Vow to improve,,Obsessed w “Mayhem” yet hijacked by “Con calma” & “Numa numa” 😳  Probably the most honest calendar ever @anchorquest mobile app   #anxiety #anger #stress #student #suicide #suicidal #help…  https://www.instagram.com/p/Bt_7ptNH-gh/?utm_source=ig_twitter_share&igshid=1udowsvnxvnzo …,['anchorquest'],['https://www.instagram.com/p/Bt_7ptNH-gh/?utm_source=ig_twitter_share&igshid=1udowsvnxvnzo'],[],0,0,0,"['#anxiety', '#anger', '#stress', '#student', '#suicide', '#suicidal', '#help']",[],https://twitter.com/vowtoimprove/status/1097254975820902402,False,,0,,,,,,,"[{'user_id': '2891500276', 'username': 'vowtoimprove'}, {'user_id': '1005413218553073665', 'username': 'AnchorQuest'}]",
3341,3896,1097332035327123456,1550459319000,2019-02-18,08:38:39,India Standard Time,594500815,sameerp19,Sameer Panda,,There's always #pain & #founder to solve it with #innovation & #Startup   This time it's #Students #loans  How This Entrepreneur Went From Living In His Office For Years To Landing $4 Billion In Funding via @forbes http://www.forbes.com/sites/alejandrocremades/2019/02/17/how-this-entrepreneur-went-from-living-in-his-office-for-years-to-landing-4-billion-in-funding/ …,['forbes'],['http://www.forbes.com/sites/alejandrocremades/2019/02/17/how-this-entrepreneur-went-from-living-in-his-office-for-years-to-landing-4-billion-in-funding/'],[],0,0,2,"['#pain', '#founder', '#innovation', '#startup', '#students', '#loans']",[],https://twitter.com/sameerp19/status/1097332035327123456,False,,0,,,,,,,"[{'user_id': '594500815', 'username': 'sameerp19'}, {'user_id': '91478624', 'username': 'Forbes'}]",
